,cliente,produc,mes,ventas_totales,unidades_totales,dias_con_venta,dias_mes,frecuencia_pct,descrip,depo,tipo_negocio,lista_precios,condi_venta,vende,linea_nume,sin_venta
19768,296,000-000-3313,2024-05,4534.757275352797,28.0,1.0,31.0,0.03225806451612903,alf. tatin blanco x 33  gr.,1.0,1.0,3.0,00,2.0,18.0,False
19769,296,000-000-3313,2024-06,3574.694809300159,28.0,1.0,30.0,0.03333333333333333,alf. tatin blanco x 33  gr.,1.0,1.0,3.0,00,2.0,18.0,False
19500,296,000-000-3870,2022-01,0.0,,,,,,,,,,,,True
19501,296,000-000-3870,2022-02,40.074332534069995,12.0,2.0,28.0,0.07142857142857142,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19502,296,000-000-3870,2022-03,134.5463117312861,36.0,5.0,31.0,0.16129032258064516,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19503,296,000-000-3870,2022-04,51.39269349221242,12.0,2.0,30.0,0.06666666666666667,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19504,296,000-000-3870,2022-05,85.72106838047156,18.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19505,296,000-000-3870,2022-06,30.614316559261276,6.0,1.0,30.0,0.03333333333333333,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19506,296,000-000-3870,2022-07,65.30497739037743,12.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19507,296,000-000-3870,2022-08,79.17620782908855,12.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19508,296,000-000-3870,2022-09,130.6543862238599,18.0,3.0,30.0,0.1,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19509,296,000-000-3870,2022-10,0.0,,,,,,,,,,,,True
19510,296,000-000-3870,2022-11,163.6077116584905,18.0,2.0,30.0,0.06666666666666667,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19511,296,000-000-3870,2022-12,0.0,,,,,,,,,,,,True
19512,296,000-000-3870,2023-01,138.99279207393477,12.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19513,296,000-000-3870,2023-02,81.20050378417771,6.0,1.0,28.0,0.03571428571428571,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19514,296,000-000-3870,2023-03,192.5823223099644,12.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19515,296,000-000-3870,2023-04,228.06855468059825,12.0,2.0,30.0,0.06666666666666667,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19516,296,000-000-3870,2023-05,262.343113864123,12.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19517,296,000-000-3870,2023-06,147.46376925932938,6.0,1.0,30.0,0.03333333333333333,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19518,296,000-000-3870,2023-07,166.81313931802336,6.0,1.0,31.0,0.03225806451612903,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19519,296,000-000-3870,2023-08,0.0,,,,,,,,,,,,True
19520,296,000-000-3870,2023-09,509.3323757275405,12.0,2.0,30.0,0.06666666666666667,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19521,296,000-000-3870,2023-10,285.4637725481233,6.0,1.0,31.0,0.03225806451612903,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19522,296,000-000-3870,2023-11,815.1869757417605,12.0,2.0,30.0,0.06666666666666667,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19523,296,000-000-3870,2023-12,0.0,,,,,,,,,,,,True
19524,296,000-000-3870,2024-01,0.0,,,,,,,,,,,,True
19525,296,000-000-3870,2024-02,1294.1198610191432,6.0,1.0,29.0,0.034482758620689655,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19526,296,000-000-3870,2024-03,0.0,,,,,,,,,,,,True
19527,296,000-000-3870,2024-04,1215.1362341506253,6.0,1.0,30.0,0.03333333333333333,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19528,296,000-000-3870,2024-05,2869.2707059341164,12.0,2.0,31.0,0.06451612903225806,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
19529,296,000-000-3870,2024-06,2808.61646569358,12.0,2.0,30.0,0.06666666666666667,saladix pizza x 30 grs.,1.0,1.0,3.0,00,2.0,9.0,False
18690,296,000-000-3871,2022-01,18.930075598776824,6.0,1.0,31.0,0.03225806451612903,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18691,296,000-000-3871,2022-02,40.074332534069995,12.0,2.0,28.0,0.07142857142857142,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18692,296,000-000-3871,2022-03,45.711461631215876,12.0,2.0,31.0,0.06451612903225806,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18693,296,000-000-3871,2022-04,25.69634674610621,6.0,1.0,30.0,0.03333333333333333,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18694,296,000-000-3871,2022-05,83.19926213448237,18.0,3.0,31.0,0.0967741935483871,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18695,296,000-000-3871,2022-06,61.22863311852255,12.0,2.0,30.0,0.06666666666666667,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18696,296,000-000-3871,2022-07,106.88493259040074,18.0,3.0,31.0,0.0967741935483871,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18697,296,000-000-3871,2022-08,275.42245468590227,42.0,4.0,31.0,0.12903225806451613,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18698,296,000-000-3871,2022-09,87.10292414923993,12.0,2.0,30.0,0.06666666666666667,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18699,296,000-000-3871,2022-10,50.78767467507266,6.0,1.0,31.0,0.03225806451612903,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18700,296,000-000-3871,2022-11,161.48289054556048,18.0,3.0,30.0,0.1,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18701,296,000-000-3871,2022-12,0.0,,,,,,,,,,,,True
18702,296,000-000-3871,2023-01,138.99279207393477,12.0,2.0,31.0,0.06451612903225806,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18703,296,000-000-3871,2023-02,0.0,,,,,,,,,,,,True
18704,296,000-000-3871,2023-03,192.5823223099644,12.0,2.0,31.0,0.06451612903225806,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18705,296,000-000-3871,2023-04,118.94645445565507,6.0,1.0,30.0,0.03333333333333333,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18706,296,000-000-3871,2023-05,264.6815017070716,12.0,2.0,31.0,0.06451612903225806,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18707,296,000-000-3871,2023-06,294.92753851865876,12.0,2.0,30.0,0.06666666666666667,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18708,296,000-000-3871,2023-07,166.81313931802336,6.0,1.0,31.0,0.03225806451612903,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18709,296,000-000-3871,2023-08,211.99387899471606,6.0,1.0,31.0,0.03225806451612903,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18710,296,000-000-3871,2023-09,0.0,,,,,,,,,,,,True
18711,296,000-000-3871,2023-10,0.0,,,,,,,,,,,,True
18712,296,000-000-3871,2023-11,384.5284160032486,6.0,1.0,30.0,0.03333333333333333,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18713,296,000-000-3871,2023-12,0.0,,,,,,,,,,,,True
18714,296,000-000-3871,2024-01,0.0,,,,,,,,,,,,True
18715,296,000-000-3871,2024-02,3882.3595830574295,18.0,3.0,29.0,0.10344827586206896,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18716,296,000-000-3871,2024-03,1146.518093263087,6.0,1.0,31.0,0.03225806451612903,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18717,296,000-000-3871,2024-04,4860.551542075646,24.0,3.0,30.0,0.1,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18718,296,000-000-3871,2024-05,1328.2601481279428,6.0,1.0,31.0,0.03225806451612903,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
18719,296,000-000-3871,2024-06,2808.61646569358,12.0,2.0,30.0,0.06666666666666667,saladix jamon x 30 grs.,1.0,1.0,3.0,00,2.0,7.0,False
19830,296,000-000-6140,2022-01,0.0,,,,,,,,,,,,True
19831,296,000-000-6140,2022-02,0.0,,,,,,,,,,,,True
19832,296,000-000-6140,2022-03,59.49980200269133,9.0,1.0,31.0,0.03225806451612903,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19833,296,000-000-6140,2022-04,126.6237176101387,18.0,3.0,30.0,0.1,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19834,296,000-000-6140,2022-05,44.17356877008024,6.0,1.0,31.0,0.03225806451612903,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19835,296,000-000-6140,2022-06,97.24692930040912,12.0,2.0,30.0,0.06666666666666667,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19836,296,000-000-6140,2022-07,113.11637384633144,12.0,1.0,31.0,0.03225806451612903,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19837,296,000-000-6140,2022-08,251.49435727495123,24.0,3.0,31.0,0.0967741935483871,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19838,296,000-000-6140,2022-09,69.16934776106866,6.0,1.0,30.0,0.03333333333333333,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19839,296,000-000-6140,2022-10,0.0,,,,,,,,,,,,True
19840,296,000-000-6140,2022-11,0.0,,,,,,,,,,,,True
19841,296,000-000-6140,2022-12,192.35082263417047,12.0,2.0,31.0,0.06451612903225806,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19842,296,000-000-6140,2023-01,0.0,,,,,,,,,,,,True
19843,296,000-000-6140,2023-02,128.96395971679374,6.0,1.0,28.0,0.03571428571428571,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19844,296,000-000-6140,2023-03,339.78716494448844,14.0,1.0,31.0,0.03225806451612903,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19845,296,000-000-6140,2023-04,396.17627000447663,14.0,2.0,30.0,0.06666666666666667,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19846,296,000-000-6140,2023-05,486.71015455563094,14.0,2.0,31.0,0.06451612903225806,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19847,296,000-000-6140,2023-06,702.6032739255169,18.0,3.0,30.0,0.1,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19848,296,000-000-6140,2023-07,397.39619391002407,9.0,2.0,31.0,0.06451612903225806,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19849,296,000-000-6140,2023-08,353.51656613316106,6.0,1.0,31.0,0.03225806451612903,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19850,296,000-000-6140,2023-09,424.67220766983013,6.0,1.0,30.0,0.03333333333333333,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19851,296,000-000-6140,2023-10,1251.90357780339,15.0,3.0,31.0,0.0967741935483871,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19852,296,000-000-6140,2023-11,1656.0487097687105,15.0,3.0,30.0,0.1,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19853,296,000-000-6140,2023-12,929.4908075367396,6.0,1.0,31.0,0.03225806451612903,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19854,296,000-000-6140,2024-01,3073.5019633442016,9.0,2.0,31.0,0.06451612903225806,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19855,296,000-000-6140,2024-02,0.0,,,,,,,,,,,,True
19856,296,000-000-6140,2024-03,3679.7784242276,9.0,3.0,31.0,0.0967741935483871,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19857,296,000-000-6140,2024-04,5199.986990541326,12.0,2.0,30.0,0.06666666666666667,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19858,296,000-000-6140,2024-05,6740.507546504997,15.0,3.0,31.0,0.0967741935483871,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
19859,296,000-000-6140,2024-06,7728.6763436168485,15.0,3.0,30.0,0.1,alf. bon o bon triple x 60 grs,1.0,1.0,3.0,00,2.0,1.0,False
1080,526,000-000-10057,2022-01,100.87285677310501,36.0,2.0,31.0,0.06451612903225806,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1081,526,000-000-10057,2022-02,0.0,,,,,,,,,,,,True
1082,526,000-000-10057,2022-03,41.07348228466625,12.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1083,526,000-000-10057,2022-04,90.74310987980695,24.0,1.0,30.0,0.03333333333333333,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1084,526,000-000-10057,2022-05,0.0,,,,,,,,,,,,True
1085,526,000-000-10057,2022-06,100.70988767082616,24.0,1.0,30.0,0.03333333333333333,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1086,526,000-000-10057,2022-07,112.92346453532785,24.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1087,526,000-000-10057,2022-08,74.80734739202882,12.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1088,526,000-000-10057,2022-09,78.92104684443395,12.0,1.0,30.0,0.03333333333333333,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1089,526,000-000-10057,2022-10,92.03243162524963,12.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1090,526,000-000-10057,2022-11,100.10788952340242,12.0,1.0,30.0,0.03333333333333333,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1091,526,000-000-10057,2022-12,228.91652357056722,24.0,2.0,31.0,0.06451612903225806,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1092,526,000-000-10057,2023-01,226.86583272071843,24.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1093,526,000-000-10057,2023-02,0.0,,,,,,,,,,,,True
1094,526,000-000-10057,2023-03,0.0,,,,,,,,,,,,True
1095,526,000-000-10057,2023-04,413.28733506272107,24.0,2.0,30.0,0.06666666666666667,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1096,526,000-000-10057,2023-05,235.57711926987383,12.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1097,526,000-000-10057,2023-06,519.3172085640321,24.0,2.0,30.0,0.06666666666666667,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1098,526,000-000-10057,2023-07,302.28392215902477,12.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1099,526,000-000-10057,2023-08,773.4207955067106,24.0,2.0,31.0,0.06451612903225806,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1100,526,000-000-10057,2023-09,0.0,,,,,,,,,,,,True
1101,526,000-000-10057,2023-10,1152.6812935269477,24.0,2.0,31.0,0.06451612903225806,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1102,526,000-000-10057,2023-11,0.0,,,,,,,,,,,,True
1103,526,000-000-10057,2023-12,4454.28055013172,36.0,3.0,31.0,0.0967741935483871,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1104,526,000-000-10057,2024-01,4495.950744789464,24.0,2.0,31.0,0.06451612903225806,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1105,526,000-000-10057,2024-02,0.0,,,,,,,,,,,,True
1106,526,000-000-10057,2024-03,5382.812045960296,24.0,2.0,31.0,0.06451612903225806,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1107,526,000-000-10057,2024-04,8557.469724106702,36.0,2.0,30.0,0.06666666666666667,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1108,526,000-000-10057,2024-05,5967.957578549173,24.0,1.0,31.0,0.03225806451612903,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
1109,526,000-000-10057,2024-06,3062.626070106935,12.0,1.0,30.0,0.03333333333333333,mentho plus zero strong x 12 uds.,1.0,1.0,3.0,00,1.0,8.0,False
5850,526,000-000-10129,2022-01,0.0,,,,,,,,,,,,True
5851,526,000-000-10129,2022-02,50.24146487736217,24.0,1.0,28.0,0.03571428571428571,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5852,526,000-000-10129,2022-03,30.66486098403936,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5853,526,000-000-10129,2022-04,0.0,,,,,,,,,,,,True
5854,526,000-000-10129,2022-05,70.8945429859852,24.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5855,526,000-000-10129,2022-06,0.0,,,,,,,,,,,,True
5856,526,000-000-10129,2022-07,84.69189263572392,24.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5857,526,000-000-10129,2022-08,99.13297805842629,24.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5858,526,000-000-10129,2022-09,58.91902426351766,12.0,1.0,30.0,0.03333333333333333,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5859,526,000-000-10129,2022-10,68.70990356270386,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5860,526,000-000-10129,2022-11,146.60328602651407,24.0,2.0,30.0,0.06666666666666667,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5861,526,000-000-10129,2022-12,85.45389564601675,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5862,526,000-000-10129,2023-01,169.37398594962454,24.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5863,526,000-000-10129,2023-02,205.81104632567857,24.0,1.0,28.0,0.03571428571428571,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5864,526,000-000-10129,2023-03,0.0,,,,,,,,,,,,True
5865,526,000-000-10129,2023-04,439.72827444632173,36.0,2.0,30.0,0.06666666666666667,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5866,526,000-000-10129,2023-05,342.0955950396507,24.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5867,526,000-000-10129,2023-06,370.4982283801827,24.0,1.0,30.0,0.03333333333333333,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5868,526,000-000-10129,2023-07,236.95963814860153,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5869,526,000-000-10129,2023-08,646.4841776758998,24.0,2.0,31.0,0.06451612903225806,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5870,526,000-000-10129,2023-09,712.2131191459054,24.0,1.0,30.0,0.03333333333333333,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5871,526,000-000-10129,2023-10,862.212544229357,24.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5872,526,000-000-10129,2023-11,0.0,,,,,,,,,,,,True
5873,526,000-000-10129,2023-12,1108.4858330015043,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5874,526,000-000-10129,2024-01,3759.356809592029,24.0,2.0,31.0,0.06451612903225806,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5875,526,000-000-10129,2024-02,0.0,,,,,,,,,,,,True
5876,526,000-000-10129,2024-03,2250.462215722461,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5877,526,000-000-10129,2024-04,4770.300962505197,24.0,2.0,30.0,0.06666666666666667,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5878,526,000-000-10129,2024-05,2495.102884102645,12.0,1.0,31.0,0.03225806451612903,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
5879,526,000-000-10129,2024-06,5121.734926697181,24.0,2.0,30.0,0.06666666666666667,mentho plus cherry x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
3060,526,000-000-10130,2022-01,47.465530586850385,24.0,1.0,31.0,0.03225806451612903,mentho plus strong x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
3061,526,000-000-10130,2022-02,0.0,,,,,,,,,,,,True
3062,526,000-000-10130,2022-03,54.06408716374322,24.0,1.0,31.0,0.03225806451612903,mentho plus strong x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
3063,526,000-000-10130,2022-04,103.63259049877985,36.0,2.0,30.0,0.06666666666666667,mentho plus strong x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
